review_id,user_id,business_id,stars,date,text,useful,funny,cool
NLBGgBTdij4In8pgkWliLg,wnssDS_36uDWcPWbVV5pKA,kne4oWWLq0FFHLA-gWuqoQ,5,2015-12-24,"I had a spicy bloody mary, the polenta and pablano eggs benedict, all very very tasty.  I will definately come here again.",0,0,0
871FCw5hEOGiEWXm9BogoA,5czxTK_xLAVpnBL_yHnacg,km24r_I5grqavM353KYuXg,1,2009-10-01,"Die Kinderabteilung lieg im UG zusammen mit Mode für Junge. Leider besteht die Geschäftsleitung darauf, diese Etage mit lauter Technomusik zu beschallen, am Wochenende sogar mit DJ und noch lauter. Für Mütter und kleinere Kinder unzumutbar. Ich habe mich schon mehrmals ohen Erfolg beschwert und gehe jetzt nicht mehr hin, obwohl mir das Angebot eigentlich zusagt.",0,0,0
zIdcNZYL3nvMSzvTFPpFsg,yI3n1DhlIhDpBBr6vNKahw,dSR5l-CQFdfNGDXEAsfd2Q,2,2016-07-26,"Horrible customer service. Went in to make a return and the lady that helped me wasn't paying attention to what I was saying, which lead to her making a mistake that was irreversible. When I would talk, she would interrupt me as if she could read my mind and knew exactly what I needed. One less UO customer.",0,0,0
tiQTe8-M-e637s324HhrQg,4b_e8_ZzXg4vVksvFFfs1Q,ApWFA7IRtQ2wqEFyGjCC2Q,5,2017-11-07,Great experience every time we go in my first time we went there they asked me where I got my nails done and I told them needless to say from the first time I walked through the door and any other time that I got my nails done there it has never been a bad experience always good and they do my nails the way I want them thanks for a great experience,0,0,0
Pm2RaZpEl_thp0U7AAWTvQ,o7NMUfN_8HrSC6waZkLpKA,YQFcxE9UXrKc-QuTUu7twQ,3,2008-06-10,"Came here for lunch today because I had a 25% off coupon.  The chips were good... salsa was kind of watery but ok.  Our service was good:).  The food was fine... not the best Mexican I have ever had, but don't think this place even tries to accomplish that.  They want people to come and drink and hang out... maybe have some food.  I paid $6 for my lunch thanks to that coupon I had so I am not going to complain :).",1,0,1
VdleNv-Txx4ce5MMq-SOQw,cuo1swdWaM8Y3vqul-9yCg,tIX6o1jkLrrmsJIdGUjA5A,5,2012-03-14,"This place it top notch. Friendly, helpful, and care greatly about their products. I highly recommend if you are seriously needing tint. Never mind about sitting there bored out of your gord. They have direct tv :) Jay, Mike & the rest if the team are awesome!",2,0,1
xODdvRmZwfZ4xtBAS2m9Wg,2jkNuD-IpAclCQ8PYpnOPg,buvPYzg6MsOsHBMy6iWHoQ,5,2014-03-30,Hidden gem on Desert Inn and Eastern. I went in before noon since it isn't as crowded earlier in the day and was able to get my gel manicure and regular pedicure with callus remover done at the same time which always saves time. The manicurists are all friendly and professional. Total cost was $65 and they also have a price list on their website on-line. If you are in the area or live close by this is definitely a good option.,2,0,0
6o6iftH241G3-_wrxoef5A,8lE9NTvufQkkz63yohrNXg,glkEaoxbewiSMBiXs945JA,4,2016-03-15,"The value and quality are good at 800 Degrees.  It's not fancy, but you get a well made meal with good ingredients in a hurry, and at a good price.

I am picky about pizza, and for how much pizza these folks crank out, they do a very respectable job.  The Neapolitan crust is well made.  All of the toppings are great and there is a huge assortment to choose from.  The wood oven and the pizza chefs turn out well cooked pizzas.

The ambiance of the place is a little strange, cafeteria-like.  Not the cleanest dining area I have experiences.  But ok, I get it.

I would recommend getting a few more good beers in there.  I really could have used a Victory Prima Pils with my pizza.",0,0,0
6KNvDAg1pjYsDzLxzDfWAA,4JhVdA-xg_fWWYRFklkb0g,bCD3cSKBmFYh5pHTZHGLng,5,2012-10-16,Went to a Buffalo Bills party on Saturday night. One of the most fun parties I've been to. Really good tarts and beer wings too! This place earned my business. I will definitely be back.,0,0,1
GKKeg3OyocGx1irqS-vzVQ,2cUE3bzztS7SbGBhJnIUoQ,V2sX62YqJiolrr4BqRuQqQ,1,2014-10-26,"Referred to them by a realtor; hired them to represent me to evict tenants from our rental property.  To summarize: this firm did nothing to represent my interest, then once an agreement was confirmed with the defendants\/renters, my attorney vacated our previously scheduled court date without informing me.  On the day of court, I waited to hear from my attorney the status: attend court or that the settlement was agreed to ~ nothing.  So I called the attorney, straight to voice mail.  An hour later, after no response, I call their main office and spoke with Mr. Westby who said he'd research and get back to me. I learned that my attorney called in sick and there was no plan in place to inform me of the agreement, court hearing vacated or that my attorney wasn't in that day.  Unprofessional and unhelpful is my experience with Platt & Westby.",10,1,0
gKRlbnW3A_44kcpDm7gjow,P3B7FfBpXERa-KdxwIGkHA,vcyDFpPtmfpAdCxev1xAvQ,5,2013-05-19,Great bucket specials!  Usually live music and one of the best spots for people watching (if you sit on the top deck you can look out on to the mall--hours of entertainment!),1,1,1
ijPqIBYM3xn39iX2TZb9ow,cEJGXB63KhROA-XmE_jgXw,66jwLkSd6M0cZulZrA3zcw,4,2014-08-09,"Fairly clean, friendly attentive staff and accommodating.  I was in a hurry with a party of 5.  We were paired with a great server Des.  My only complaint was hair in my salad and the pasta dish didn't look as good as the photo.   It did however taste wonderful.   The salad was fixed.   Thank you team for getting us in and out abd filling up our tea.",0,0,0
m7KbSxhY0DdKpQajgqzBag,ifN4zDOzYHt3RxEKW6Rc0Q,GyXSPlq4aj0Uxm-UJYnGCA,5,2008-02-29,"I've been eating there for ... like 6-7 years already. Almost since they've opened and never been disappointed. I don't come that often any more not because food got worse :)  - only because I cook at home most of the time these days but if I'm in no mood to cook Taqueria is always on my casual dine-out list.

As for menu: tacos are great - con lengua are my favorite ones, I also get fish tacos sometimes. Burritos are good too - I like one with shrimp (they put quite a bit of shrimp in them). Actually I think you'll be safe ordering anything off the menu and you'll guaranteed to walk away full.

Mmm... I'm already hungry :)",2,0,0
4XBT3oLIdARgKy1zD8IY5A,-_6teVmycaevK9thy_Zb0Q,1Z5S_Lkcl6vA3ZvrAG91TA,4,2016-03-26,"Every time we find a Puerto Rican restaurant in LV, they close down.  Found a new place and the food is made to order.  It was delicious!  Gotta have the bacalaitos!  I'm giving the place a 4-star because your actually not in a restaurant so your eating on paper plates with plastic forks which sucks when eating steak and onions.  The condiments (hot sauce and ketchup) come in packages and no ice.  I hope this place gets their own restaurant soon so you can not only enjoy the good food but also have a good experience when eating here.",0,0,0
Wz1aqU9ZoKlmi7nlwrZBuw,oICx1e-5WHkFJhjXdFdSmA,OY7aDVwACGKdclHPXtcfdw,5,2016-03-28,Everything from the lunch counter to the chocolates are delicious. Not over priced and always fresh. I often come to grab something when I'm running late for dinner. My favorite croissants in the city.,1,0,1
kWL5n9gWq6yxm19uJbkD6g,jZJy5f9Xui_bdgC1wJylLg,iBihgoxc6Ot7m2D4D3z0QA,4,2017-08-16,I like thirsty lion but they need better taps.  When I order. $7 beer I'd like a full glass.  This is without taking a drink!  I never have this problem at other bars..,0,1,0
TP59SvpLvjf3uByytxi2vg,uxKSnOVAoEj4I6X9YhLBlg,O7tw5TKampTgX88fNSA51w,4,2013-04-04,"I wanted to try the Queen Street location last week but never got a chance to. Since I was in the area today, I decided to try this location out (Summerhill) as I have heard a lot of great reviews from Nadège in general. 

There is no seating area at this bakery however there are lots of baked goods from croissant sandwiches, chocolates to macarons of all sorts.

Though the macarons aren't as big as the ones from Morroco Chocolat, they have flavors that I haven't seen at any other bakeries such as Cotton Candy. 

I was filling up my box of dozen with my favorites and was unsure about the infamous salted caramel because from what I've tasted, I didn't see the hype. The worker was kind enough to let me sample a whole one and I loved it!

I'm surprised that right across this location there's Petite Thuet but each have other stuff they sell other than macarons.",2,1,2
KqTS0_G_r0owpIbL5MZQ0w,y4BO5eaAOHcxzd10TNj7rg,rD_byGDA-DTo2wqDY8Bt5w,5,2012-04-12,"very impressed with this lil shop i found it by accident , i needed to pick up more cat food at a pet valu near by but it was closed and i saw this shop on my way back. not only did it have the same brand of food (wellness) it was much cheaper, the cashier was very polite and though it is a small store u can tell it has pride in the products it has. i will be going there from now on ,",1,0,0
GI7heHLSjQ7eJLBDAs2PtA,ifBAyw26vmE7ciPOb1xwZQ,v-EBAtkCN7X2J3A7JrCYnQ,5,2016-01-23,This is the place to take anyone visiting to Montreal for the best pastries! I've never been disappointed. The au mon dieu is something you'll want to try!,0,0,0
vio3JMrVgPOif3zaRqon0w,bvqlZD1eNNy-uJFNatXvMg,KiiokfRzFeN_njjLPCLoNg,5,2014-08-08,"Amazing service and product!!! We worked with Brooke to design the perfect wedding invitation. She was so professional, creative and patient!!! She took our ideas and came up with the most beautiful invitations! I received so many compliments! Very high quality and reasonably priced for what you get. I will be using them in the future for all my invitations",0,0,0
IP4pF6tp-4kXctcBHCJsvg,6rUI-6bgTRBNIg7ixDo7Ig,aozJXsHFqdK3Do09lEgMHA,5,2016-09-17,"I'm all about the teas baby...and cue club has more than a fare share of mixes. If you're visiting a friend from out of town and you're curious about Tempe night life (FORK EM FOR LIFE), you better see to it you make it over go Cue Club on Mill Ave. This joint has the hottest babes, chillest of bros, and the blackest of drinks ;) oh, and one more thing? Have a blast and go Devils ;)",0,0,0
